 # Date Lambda  1.063704E+00  1.166328E+00  1.308642E+00  1.468320E+00  1.609981E+00  1.806428E+00  2.026846E+00  2.274158E+00  2.493565E+00  2.797826E+00  3.139212E+00  3.442078E+00  3.862075E+00  4.333319E+00  4.751390E+00  5.331148E+00  5.981646E+00  6.711517E+00  7.359032E+00  8.256970E+00  9.264473E+00  1.015829E+01  1.139779E+01  1.278853E+01  1.402235E+01  1.573333E+01  1.765309E+01  1.980709E+01  2.171804E+01  2.436805E+01  2.734140E+01  2.997925E+01  3.363727E+01  3.774163E+01  4.138288E+01  4.643235E+01  5.209796E+01  5.845487E+01  6.409449E+01  7.191520E+01  8.069018E+01  8.847503E+01  9.927061E+01  1.113835E+02  1.221295E+02  1.370316E+02  1.537520E+02  1.725126E+02  1.891563E+02  2.122368E+02  2.381336E+02  2.611083E+02  2.929683E+02  3.287159E+02  3.604298E+02  4.044089E+02  4.537542E+02  5.091206E+02  5.582397E+02  6.263552E+02  7.027821E+02  7.705853E+02  8.646109E+02  9.701094E+02  1.063704E+03  1.193495E+03  1.339124E+03  1.502522E+03  1.647482E+03  1.848505E+03  2.074057E+03  2.274158E+03  2.551648E+03  2.862996E+03  3.139212E+03  3.522254E+03  3.952034E+03  4.333319E+03  4.862064E+03  5.455326E+03  6.120976E+03  6.711517E+03  7.530446E+03  8.449299E+03  9.264473E+03  1.039491E+04  1.166328E+04  1.278853E+04  1.434897E+04  1.609981E+04  1.806428E+04  1.980709E+04  2.222392E+04  2.493565E+04  2.734140E+04  3.067755E+04  3.442078E+04  3.774163E+04  4.234681E+04  4.751390E+04
  3.808839E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113264E+01 -1.082264E+01 -1.052764E+01 -1.025514E+01 -1.005514E+01 -9.785141E+00 -9.530141E+00 -9.277641E+00 -9.030141E+00 -8.982641E+00 -8.667641E+00
  3.808876E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113264E+01 -1.082264E+01 -1.052764E+01 -1.025764E+01 -1.005514E+01 -9.785141E+00 -9.532641E+00 -9.277641E+00 -9.030141E+00 -8.982641E+00 -8.667641E+00
  3.808909E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113264E+01 -1.082264E+01 -1.052764E+01 -1.025764E+01 -1.005514E+01 -9.787641E+00 -9.532641E+00 -9.277641E+00 -9.030141E+00 -8.982641E+00 -8.667641E+00
  3.808934E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113264E+01 -1.082264E+01 -1.053014E+01 -1.025764E+01 -1.005514E+01 -9.787641E+00 -9.532641E+00 -9.277641E+00 -9.030141E+00 -8.982641E+00 -8.667641E+00
  3.808970E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053014E+01 -1.025764E+01 -1.005514E+01 -9.787641E+00 -9.532641E+00 -9.277641E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.808998E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053014E+01 -1.025764E+01 -1.005514E+01 -9.787641E+00 -9.532641E+00 -9.277641E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.809025E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053014E+01 -1.025764E+01 -1.005764E+01 -9.787641E+00 -9.532641E+00 -9.280141E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.809060E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053014E+01 -1.025764E+01 -1.005764E+01 -9.787641E+00 -9.532641E+00 -9.280141E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.809091E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053014E+01 -1.025764E+01 -1.005764E+01 -9.787641E+00 -9.532641E+00 -9.280141E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.809129E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053014E+01 -1.025764E+01 -1.005764E+01 -9.787641E+00 -9.532641E+00 -9.280141E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.809165E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.015236E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053014E+01 -1.026014E+01 -1.005764E+01 -9.790141E+00 -9.535141E+00 -9.280141E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.809186E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.014986E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053014E+01 -1.026014E+01 -1.005764E+01 -9.790141E+00 -9.535141E+00 -9.280141E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.809222E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.014986E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113514E+01 -1.082514E+01 -1.053264E+01 -1.026014E+01 -1.005764E+01 -9.790141E+00 -9.535141E+00 -9.280141E+00 -9.032641E+00 -8.982641E+00 -8.667641E+00
  3.809315E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.014986E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113764E+01 -1.082764E+01 -1.053264E+01 -1.026014E+01 -1.006014E+01 -9.790141E+00 -9.535141E+00 -9.280141E+00 -9.032641E+00 -8.982641E+00 -8.670141E+00
  3.809364E+00  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  5.328236E+01  4.926986E+01  4.173486E+01  3.638236E+01  2.694986E+01  2.332986E+01  2.014986E+01  1.230486E+01  9.517359E+00  2.874859E+00  7.123586E-01 -6.601414E-01 -1.535141E+00 -2.680141E+00 -3.822641E+00 -4.720141E+00 -5.372641E+00 -6.010141E+00 -6.560141E+00 -7.042641E+00 -7.435141E+00 -7.807641E+00 -8.107641E+00 -8.410141E+00 -8.782641E+00 -9.285141E+00 -1.113764E+01 -1.082764E+01 -1.053264E+01 -1.026014E+01 -1.006014E+01 -9.790141E+00 -9.535141E+00 -9.282641E+00 -9.035141E+00 -8.982641E+00 -8.670141E+00
